,Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
12114,29065,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,687
1647,25778,2.58,Very Good,D,SI2,58.9,63.0,9.08,9.01,5.33,14749
19695,33891,0.3,Premium,E,VS2,62.3,58.0,4.32,4.28,2.68,844
23965,35097,0.3,Ideal,F,IF,61.8,54.0,4.34,4.37,2.69,886
42917,46717,0.52,Premium,E,VS1,61.6,58.0,5.18,5.14,3.18,1793
11823,32380,0.39,Premium,J,VS1,61.0,62.0,4.71,4.66,2.86,790
2494,6144,0.9,Very Good,H,VS2,62.1,57.0,6.16,6.23,3.85,3989
43144,37194,0.46,Ideal,I,VS1,62.3,56.0,4.96,4.93,3.08,974
23516,49905,0.5,Very Good,G,VVS1,63.7,58.0,5.01,5.04,5.06,2180
1736,24319,2.03,Ideal,G,SI2,62.2,57.0,8.09,8.06,5.03,12573
29020,27153,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,17392
14001,41299,0.38,Ideal,E,VS1,62.2,54.0,4.65,4.63,2.89,1211
26648,51478,0.54,Ideal,D,VS1,61.3,56.0,5.3,5.27,3.24,2378
23680,31093,0.33,Ideal,G,VVS2,62.7,55.0,4.41,4.46,2.78,752
12854,17114,1.01,Ideal,G,VS2,60.6,57.0,6.47,6.53,3.94,6826
36957,18443,1.5,Ideal,J,VS2,60.0,57.0,7.45,7.36,4.44,7503
39910,32316,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,789
34113,12031,0.4,Good,I,SI1,63.9,57.0,4.66,4.7,2.99,596
10536,7241,0.73,Ideal,D,VS1,61.5,58.0,5.76,5.79,3.55,4196
8343,39215,0.32,Ideal,D,VVS2,60.6,56.0,4.47,4.5,2.72,1066
2463,52862,0.51,Very Good,E,VVS1,62.2,60.0,5.08,5.12,3.17,2579
23981,29602,0.35,Ideal,F,VS2,61.5,57.0,4.52,4.55,2.79,706
28410,49373,0.7,Good,F,SI2,59.0,57.0,5.8,5.83,3.43,2100
3154,29183,0.3,Ideal,F,VVS2,62.5,56.0,4.28,4.33,2.69,694
7096,26166,1.21,Ideal,F,IF,62.8,56.0,6.75,6.84,4.27,15497
32962,23296,1.8,Premium,J,VS1,58.2,61.0,8.07,7.95,4.66,11329
725,43599,0.3,Ideal,H,VS1,62.1,57.0,4.27,4.3,2.66,507
31776,3271,1.0,Very Good,I,SI2,58.3,63.0,6.53,6.5,3.8,3360
24638,50246,0.7,Good,I,VS2,59.4,57.0,5.77,5.82,3.44,2234
3862,14064,0.3,Ideal,F,VS2,61.8,57.0,4.31,4.33,2.67,605
24802,37832,0.33,Ideal,D,VS2,60.7,57.0,4.5,4.46,2.72,1002
27373,43854,0.55,Premium,G,VS2,59.6,59.0,5.32,5.36,3.18,1448
21077,18018,1.01,Very Good,E,VS2,59.5,60.0,6.5,6.54,3.88,7290
41324,49469,0.47,Ideal,F,VVS1,61.6,56.0,5.0,5.02,3.09,2113
11494,44893,0.5,Very Good,E,VS2,63.5,54.0,5.08,5.03,3.21,1629
2830,6493,1.02,Premium,I,SI2,62.2,58.0,6.41,6.36,3.97,4061
11635,32137,0.31,Ideal,G,IF,62.8,56.0,4.34,4.39,2.74,786
26488,2234,0.71,Very Good,F,VS2,63.3,57.0,5.65,5.69,3.59,3146
17120,50867,0.71,Ideal,H,SI1,61.1,57.0,5.71,5.75,3.5,2313
3986,23847,1.5,Very Good,D,SI1,62.0,63.0,7.27,7.31,4.52,11933
19688,5125,0.7,Ideal,G,VVS1,61.6,57.0,5.69,5.73,3.52,3763
18144,43941,0.32,Ideal,H,VS1,61.8,53.0,4.41,4.43,2.73,516
19434,39075,0.4,Ideal,F,VS2,62.0,59.0,4.77,4.71,2.95,1059
23823,13213,1.14,Premium,H,SI1,59.3,59.0,6.8,6.76,4.02,5458
24216,19109,1.0,Very Good,D,VS1,62.7,60.0,6.31,6.36,3.97,7877
36874,1170,0.7,Very Good,F,VS2,61.3,54.0,5.72,5.76,3.52,2928
33124,42026,0.38,Ideal,E,VVS1,61.9,56.0,4.64,4.67,2.88,1267
20194,36178,0.46,Ideal,G,SI1,62.0,53.0,4.99,5.04,3.11,930
1005,1554,1.01,Fair,D,SI2,64.6,56.0,6.31,6.24,4.05,3003
34937,51054,0.7,Premium,H,SI1,60.9,62.0,5.72,5.65,3.46,2331
9565,49477,0.54,Very Good,F,VVS2,63.2,54.0,5.2,5.18,3.28,2115
4548,5628,0.9,Very Good,H,VS2,61.2,61.0,6.14,6.21,3.78,3878
8295,3109,0.74,Very Good,E,VS2,62.8,58.0,5.73,5.76,3.61,3323
2325,23727,0.25,Very Good,E,IF,61.3,56.0,4.1,4.13,2.53,633
32405,11009,1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,4916
17381,9614,1.08,Ideal,J,SI1,62.1,55.0,6.54,6.57,4.07,4633
3461,7231,1.01,Very Good,J,SI1,63.0,54.0,6.35,6.41,4.02,4194
4730,28188,0.4,Premium,D,SI2,60.0,58.0,4.8,4.84,2.89,666
40535,29301,0.3,Ideal,I,VS2,61.4,58.0,4.29,4.31,2.64,438
800,33101,0.32,Very Good,E,VVS2,61.6,54.0,4.43,4.46,2.74,816
29679,46744,0.72,Fair,I,SI1,64.8,54.0,5.69,5.67,3.68,1799
41623,30987,0.37,Very Good,F,VS2,61.0,58.0,4.61,4.63,2.82,746
33051,34815,0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,878
2531,26053,2.01,Good,E,SI2,63.1,58.0,7.89,8.01,5.02,15255
41305,33130,0.31,Very Good,E,VVS2,60.8,55.0,4.38,4.43,2.68,816
24012,13162,1.2,Very Good,H,SI1,63.5,58.0,6.69,6.73,4.26,5443
29423,44221,0.57,Premium,F,SI1,62.7,59.0,5.3,5.26,3.31,1571
38369,25991,1.66,Ideal,H,VS1,61.5,56.0,7.6,7.66,4.69,15210
31574,4833,0.92,Very Good,D,SI2,63.7,57.0,6.12,6.21,3.93,3707
16612,51233,0.71,Premium,G,SI1,60.4,59.0,5.81,5.75,3.49,2352
2969,46441,0.53,Ideal,E,VS1,60.4,57.0,5.27,5.26,3.18,1772
35794,6391,0.77,Premium,D,VS1,59.4,59.0,5.96,6.0,3.55,4037
17702,30372,0.36,Premium,H,VS2,60.9,59.0,4.62,4.58,2.8,729
4772,22557,1.03,Ideal,D,VS1,61.7,57.0,6.45,6.48,3.99,10607
10115,20665,1.51,Good,I,VS2,62.2,59.0,7.19,7.3,4.51,8951
40740,31348,0.42,Ideal,H,VS2,62.1,54.0,4.82,4.84,3.0,760
41565,18023,1.5,Good,H,SI2,64.2,56.0,7.26,7.2,4.64,7291
261,52169,0.7,Ideal,G,VS1,62.2,55.0,5.69,5.72,3.55,2475
2874,33253,0.32,Ideal,E,VS1,61.8,56.0,4.4,4.43,2.73,825
27203,44138,0.59,Premium,F,SI1,62.4,59.0,5.37,5.33,3.34,1561
27092,6259,0.92,Ideal,E,SI2,62.1,53.0,6.22,6.25,3.87,4011
15947,4706,0.92,Very Good,E,SI2,63.2,54.0,6.29,6.25,3.96,3679
23095,53029,0.72,Ideal,I,VVS2,61.0,57.0,5.81,5.84,3.55,2602
14945,25369,0.28,Ideal,F,VVS2,61.1,57.0,4.22,4.26,2.59,642
28678,10967,1.14,Very Good,J,VS1,61.5,59.0,6.64,6.75,4.11,4905
30922,17667,1.01,Ideal,F,VS1,62.2,57.0,6.38,6.48,4.0,7122
24311,9835,1.01,Premium,D,SI2,60.9,62.0,6.45,6.43,3.92,4672
14483,1042,0.61,Ideal,E,VVS2,62.4,53.9,5.42,5.43,3.38,2907
31720,51940,0.73,Very Good,E,SI1,58.6,57.0,5.91,6.0,3.49,2441
10650,34053,0.36,Ideal,D,SI1,59.5,56.0,4.68,4.63,2.77,851
41531,2421,0.91,Very Good,J,SI2,62.0,56.0,6.18,6.23,3.85,3181
40884,25619,2.06,Premium,I,SI1,60.9,61.0,8.32,8.16,4.99,14488
23187,34442,0.31,Ideal,E,VVS2,61.3,55.0,4.34,4.37,2.67,864
39445,10651,1.01,Premium,H,SI1,62.4,60.0,6.36,6.33,3.96,4836
26130,14071,1.04,Good,D,SI1,63.7,58.0,6.43,6.39,4.08,5708
18965,40613,0.25,Good,E,VVS1,61.4,62.0,4.03,4.05,2.48,498
18357,29762,0.35,Premium,I,VS1,60.7,62.0,4.59,4.53,2.77,709
8919,45978,0.3,Ideal,H,VS1,62.1,54.0,4.32,4.35,2.69,526
26463,32486,0.41,Premium,D,SI2,59.9,60.0,4.8,4.78,2.87,795
5757,24847,1.38,Ideal,G,VVS1,61.8,56.0,7.15,7.12,4.41,13250
24712,2066,0.32,Premium,G,VS2,61.5,58.0,4.35,4.4,2.69,561
42243,42808,0.53,Ideal,H,VS2,62.5,54.0,5.17,5.2,3.24,1353
17378,27770,0.32,Ideal,H,VS2,62.0,55.0,4.4,4.38,2.72,648
13058,15268,1.2,Premium,H,SI1,62.1,58.0,6.77,6.72,4.19,6129
7414,36228,0.38,Very Good,D,VS2,60.9,58.0,4.63,4.67,2.83,933
12528,26010,0.35,Ideal,D,SI1,62.3,55.0,4.52,4.56,2.83,644
23658,23140,1.51,Very Good,G,VS2,59.3,58.0,7.32,7.49,4.39,11161
5692,40894,0.42,Ideal,E,VS1,60.6,57.0,4.84,4.86,2.94,1177
21237,37152,0.32,Ideal,D,VS2,62.2,56.0,4.39,4.36,2.72,972
3510,21299,1.01,Good,F,IF,62.7,59.0,6.3,6.42,3.99,9451
2730,46429,0.54,Premium,D,SI1,58.3,61.0,5.38,5.32,3.12,1770
16358,49003,0.74,Premium,I,SI2,61.0,60.0,5.8,5.75,3.52,2051
5426,22985,2.0,Good,J,SI2,61.5,61.0,7.97,8.06,4.93,11036
13702,23757,1.54,Premium,G,VS2,63.0,59.0,7.36,7.3,4.62,11815
41110,32981,0.37,Ideal,E,VS2,61.2,57.0,4.58,4.64,2.82,811
35397,43965,0.32,Good,H,SI2,63.8,56.0,4.38,4.36,2.79,517
4884,33517,0.32,Ideal,F,VVS2,60.4,57.0,4.46,4.47,2.7,829
6056,39492,0.41,Ideal,E,VS1,60.9,57.0,4.76,4.79,2.91,1079
24328,7770,0.91,Very Good,E,SI1,62.1,60.0,6.21,6.25,3.87,4284
29836,1832,0.7,Very Good,E,VS1,61.1,55.0,5.72,5.77,3.51,3061
11744,14412,1.31,Ideal,I,SI2,61.0,59.0,7.05,7.01,4.29,5820
38371,15166,1.44,Ideal,G,I1,63.2,55.0,7.21,7.18,4.54,6096
29313,17601,1.33,Ideal,H,SI1,62.7,56.0,6.99,7.04,4.4,7088
29103,15330,1.22,Premium,I,VS2,59.3,59.0,7.01,6.96,4.14,6156
18110,9322,0.9,Ideal,D,SI1,62.5,57.0,6.12,6.2,3.85,4579
24166,14078,1.2,Premium,I,SI1,62.6,59.0,6.85,6.79,4.27,5712
26731,48944,0.58,Very Good,F,VS1,62.4,55.0,5.33,5.34,3.33,2046
42310,23793,1.3,Ideal,G,VVS2,60.9,57.0,7.04,7.11,4.31,11853
24431,42444,0.51,Very Good,E,SI1,61.6,53.0,5.16,5.19,3.19,1315
35008,50205,0.58,Ideal,F,VS1,62.4,57.0,5.36,5.32,3.33,2227
27488,37121,0.42,Ideal,D,SI1,61.9,55.0,4.84,4.79,2.98,970
3049,3141,0.7,Ideal,E,SI1,61.1,56.0,5.75,5.78,3.52,3330
22808,3689,0.9,Very Good,H,SI1,61.0,59.0,6.11,6.16,3.74,3447
11096,23820,1.17,Ideal,F,VVS1,62.1,57.0,6.82,6.73,4.21,11886
32892,9972,1.0,Very Good,H,SI1,62.7,59.0,6.3,6.37,3.97,4702
16356,39934,0.24,Very Good,F,VVS2,61.9,56.0,3.97,4.01,2.47,492
33262,23184,1.61,Ideal,G,SI1,61.2,55.0,7.57,7.62,4.65,11192
11660,35970,0.41,Ideal,D,SI1,63.0,57.0,4.7,4.64,2.94,920
15268,48433,0.51,Ideal,G,VVS2,60.1,56.0,5.22,5.19,3.13,1974
5216,17520,1.04,Good,G,VS1,63.8,57.0,6.4,6.43,4.09,7049
7986,20495,1.2,Very Good,F,VS2,62.4,58.0,6.75,6.81,4.23,8829
29210,51948,0.52,Ideal,H,IF,61.4,56.0,5.19,5.23,3.2,2441
31470,35798,0.39,Very Good,E,VS1,62.5,58.0,4.67,4.7,2.93,914
19951,42192,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
39276,10582,1.01,Very Good,H,VS2,62.6,61.0,6.35,6.4,3.99,4821
26278,38045,0.41,Ideal,H,VVS1,61.5,55.0,4.81,4.79,2.95,1011
7800,32179,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,787
8171,9905,1.11,Premium,H,VS1,62.3,57.0,6.67,6.62,4.14,4687
40620,9160,1.0,Very Good,D,SI2,64.7,57.0,6.29,6.36,4.09,4541
3593,45381,0.5,Premium,F,VS1,62.9,58.0,5.09,5.05,3.19,1666
3628,44670,0.55,Very Good,F,VS2,62.6,57.0,5.19,5.23,3.26,1609
22864,2844,0.56,Ideal,D,VVS1,61.8,56.0,5.28,5.31,3.27,3270
40167,41321,0.52,Ideal,I,VS2,61.5,56.0,5.19,5.21,3.2,1214
13015,44803,0.5,Very Good,E,VS2,61.8,58.0,5.05,5.11,3.14,1624
37922,21062,1.5,Premium,J,VS1,62.8,59.0,7.29,7.19,4.55,9240
8993,42154,0.45,Premium,E,VS1,60.8,60.0,4.94,4.9,2.99,1282
37921,35931,0.43,Premium,D,SI2,61.1,58.0,4.9,4.86,2.98,919
30719,2419,0.91,Fair,H,SI1,64.8,57.0,6.12,6.07,3.95,3180
21670,22252,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
5787,26635,1.5,Very Good,D,VS1,61.2,63.0,7.28,7.32,4.47,16407
26934,51851,0.7,Very Good,F,SI1,63.2,57.0,5.68,5.62,3.57,2423
17149,33460,0.32,Premium,G,VS1,61.8,60.0,4.36,4.35,2.69,828
3025,3529,1.04,Good,J,SI1,64.2,58.0,6.42,6.34,4.1,3407
42821,16482,1.05,Very Good,E,VS2,63.5,57.0,6.51,6.46,4.12,6586
20330,37891,0.46,Very Good,F,SI1,63.1,56.0,4.9,4.87,3.08,1006
27911,49297,0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94,539
31256,36731,0.32,Premium,G,IF,59.4,59.0,4.48,4.51,2.67,954
20188,16060,1.01,Premium,F,VS2,59.2,60.0,6.51,6.54,3.86,6416
13949,1612,0.72,Ideal,E,SI1,61.0,57.0,5.77,5.8,3.53,3012
3356,35313,0.36,Ideal,F,VVS2,61.7,57.0,4.58,4.61,2.83,896
36474,13840,1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,5641
31920,53372,0.71,Premium,D,VS2,62.7,58.0,5.53,5.67,3.54,2659
18754,17966,1.23,Ideal,H,VS2,62.2,55.0,6.85,6.81,4.25,7260
34229,12516,1.01,Very Good,H,VS2,63.1,59.0,6.34,6.3,3.99,5260
16274,51661,0.71,Ideal,I,VS1,61.6,54.7,5.71,5.85,3.54,2397
7040,34506,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,868
2943,23006,1.7,Premium,I,VS2,61.7,59.0,7.63,7.57,4.69,11062
28236,39998,0.41,Ideal,F,VS2,60.9,57.0,4.78,4.74,2.9,1107
41926,41157,0.52,Good,E,SI2,60.5,62.0,5.15,5.2,3.13,1199
29247,43926,0.3,Ideal,H,SI1,61.9,54.0,4.31,4.34,2.68,514
756,21994,1.53,Ideal,H,SI1,59.8,59.0,7.48,7.54,4.49,10063
36055,798,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,2862
17644,13667,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,5595
16573,38932,0.4,Ideal,E,VS1,62.3,56.0,4.71,4.73,2.94,1053
39468,22432,1.71,Premium,H,VS1,62.1,59.0,7.63,7.55,4.71,10457
10178,25234,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,13844
33177,49099,0.64,Fair,F,VS2,57.0,62.5,5.67,5.78,3.26,2063
28154,27326,2.0,Good,F,SI1,63.0,64.0,7.67,7.76,4.86,17869
3016,7751,1.02,Ideal,I,VS2,62.7,56.0,6.37,6.43,4.01,4281
37112,37292,0.52,Good,I,SI1,63.6,60.0,5.05,5.1,3.23,978
41720,3300,0.9,Very Good,F,SI2,63.0,56.0,6.09,6.16,3.86,3368
6237,26643,2.04,Premium,G,SI2,61.8,56.0,8.13,8.05,5.0,16426
3734,17954,1.02,Very Good,D,VS2,62.9,60.0,6.37,6.42,4.02,7257
21533,45052,0.52,Very Good,G,VS1,63.8,58.0,5.06,5.09,3.24,1641
16420,22900,1.51,Premium,H,VS1,62.4,60.0,7.34,7.27,4.56,10939
19316,24341,1.71,Premium,H,VS2,58.8,60.0,7.85,7.8,4.6,12607
25994,21139,1.31,Premium,G,VS2,60.3,58.0,7.13,7.1,4.29,9296
40222,33453,0.32,Premium,G,VS1,62.1,58.0,4.39,4.37,2.72,828
28015,11148,1.11,Ideal,F,SI2,61.7,55.0,6.66,6.63,4.1,4942
21334,9610,1.02,Premium,G,SI1,61.0,59.0,6.44,6.48,3.94,4633
17202,28407,0.35,Premium,D,SI2,62.3,58.0,4.54,4.48,2.81,669
1670,42245,0.57,Ideal,H,SI1,61.8,55.0,5.31,5.37,3.3,1292
26115,26090,2.51,Ideal,H,SI1,62.9,56.0,8.65,8.61,5.43,15324
884,44679,0.53,Very Good,F,VS2,60.5,55.0,5.24,5.29,3.19,1610
28163,44787,0.5,Premium,E,VS2,61.3,60.0,5.07,5.11,3.12,1624
25478,7259,0.9,Ideal,F,SI2,61.5,56.0,6.24,6.18,3.82,4198
2582,2814,0.7,Ideal,F,VS1,60.7,58.0,5.72,5.75,3.48,3265
33353,48144,0.7,Very Good,J,VS2,63.2,61.0,5.62,5.59,3.54,1940
14194,629,0.73,Very Good,D,SI1,63.9,57.0,5.66,5.71,3.63,2841
5045,15294,1.4,Ideal,J,SI1,62.7,57.0,7.13,7.09,4.46,6139
16765,38778,0.31,Ideal,E,VVS2,61.7,56.0,4.36,4.33,2.68,1046
27120,6903,0.82,Ideal,D,SI1,62.2,55.0,5.97,5.99,3.72,4135
23582,41279,0.27,Very Good,G,VVS2,61.0,56.0,4.19,4.22,2.56,504
13529,18791,1.13,Ideal,G,VS1,61.0,58.0,6.71,6.74,4.1,7687
41703,47838,0.53,Very Good,D,VS1,59.4,59.0,5.25,5.32,3.14,1907
8054,25893,1.5,Very Good,F,VS1,61.6,58.0,7.35,7.43,4.55,15022
1822,21412,1.23,Ideal,G,VVS2,61.0,55.0,6.93,6.95,4.23,9525
38490,18908,1.52,Very Good,J,SI1,59.9,57.0,7.45,7.47,4.47,7759
17834,51046,0.7,Very Good,H,VS2,61.6,55.0,5.71,5.75,3.53,2330
25593,36067,0.4,Premium,D,SI1,60.3,62.0,4.75,4.7,2.85,924
9010,122,0.7,Very Good,F,VS2,61.7,63.0,5.64,5.61,3.47,2762
26879,24956,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,13434
13759,13968,1.01,Very Good,H,VS1,60.9,55.0,6.53,6.57,3.99,5687
14784,27905,0.31,Ideal,D,VS2,61.0,54.0,4.38,4.44,2.69,656
40093,29750,0.31,Very Good,D,VS1,63.7,58.0,4.27,4.3,2.73,709
772,19274,1.37,Ideal,I,VS2,61.6,55.0,7.13,7.16,4.4,8000
4520,26821,1.51,Very Good,F,VVS2,61.4,58.0,7.31,7.34,4.5,16716
37557,31379,0.31,Very Good,G,VVS1,59.8,62.0,4.35,4.41,2.62,761
33863,30805,0.3,Very Good,E,VVS2,62.4,57.0,4.26,4.27,2.66,743
33788,50926,0.59,Ideal,D,VS1,62.0,56.0,5.35,5.39,3.33,2319
3609,2633,0.7,Ideal,D,VS1,62.9,57.0,5.67,5.61,3.55,3229
26712,51464,1.2,Fair,G,I1,66.6,57.0,6.57,6.5,4.34,2376
27057,27967,0.3,Ideal,E,VS2,61.8,55.0,4.33,4.35,2.68,658
6676,27357,2.16,Premium,I,SI1,58.5,60.0,8.54,8.49,4.98,17934
37719,51050,0.61,Ideal,G,VVS2,62.4,53.8,5.42,5.45,3.39,2331
8672,40112,0.41,Very Good,F,VVS2,60.3,58.0,4.79,4.83,2.9,1115
14600,37616,0.24,Very Good,E,VVS1,61.2,55.0,4.03,4.08,2.48,485
36225,36948,0.3,Very Good,D,SI1,58.8,63.0,4.32,4.35,2.55,479
17808,50639,0.23,Very Good,F,VS1,61.9,58.0,3.9,4.02,2.45,402
23313,15354,1.03,Very Good,G,VS2,62.9,56.0,6.43,6.45,4.05,6164
38174,31707,0.31,Premium,G,VS1,59.9,59.0,4.44,4.41,2.65,770
18967,3967,1.19,Very Good,E,I1,60.2,61.0,6.87,6.91,4.15,3508
24247,28502,0.29,Ideal,G,IF,60.6,57.0,4.28,4.31,2.6,673
21080,9762,1.11,Premium,H,SI2,62.9,59.0,6.59,6.54,4.13,4662
10484,38668,0.33,Premium,F,VVS2,62.5,59.0,4.47,4.4,2.77,1040
11854,30040,0.39,Ideal,E,SI1,62.1,53.0,4.69,4.72,2.92,719
19908,36992,0.5,Ideal,H,SI2,62.4,55.0,5.09,5.11,3.18,964
36709,23382,0.36,Ideal,E,SI1,61.9,56.0,4.53,4.58,2.82,631
19600,30753,0.25,Premium,F,VVS1,60.7,59.0,4.1,4.07,2.48,740
14471,28284,0.32,Premium,J,SI1,62.2,59.0,4.37,4.41,2.73,365
30474,17563,1.2,Very Good,H,VS2,62.5,60.0,6.72,6.78,4.22,7072
14545,20163,1.58,Very Good,H,SI2,62.4,57.0,7.36,7.45,4.62,8620
36440,46621,0.3,Very Good,G,VS2,62.2,60.0,4.24,4.25,2.64,526
35012,35294,0.3,Premium,H,VS2,62.5,59.0,4.23,4.28,2.66,473
17236,612,0.7,Ideal,F,VS1,62.4,53.0,5.73,5.71,3.57,2839
36608,10905,1.01,Ideal,I,VS2,61.3,53.0,6.52,6.54,4.0,4887
40488,8325,1.21,Premium,J,SI1,62.7,57.0,6.77,6.72,4.23,4391
19666,5312,0.9,Ideal,E,SI2,62.1,56.0,6.25,6.19,3.86,3804
23502,52914,0.75,Premium,H,VS1,58.9,62.0,5.96,5.93,3.5,2588
30162,27873,0.42,Premium,E,SI2,60.1,58.0,4.87,4.91,2.94,653
11836,53888,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,2749
33556,32959,0.31,Ideal,I,VS1,61.9,54.0,4.33,4.36,2.69,461
8247,24948,1.7,Premium,G,SI1,62.1,57.0,7.61,7.55,4.71,13417
7945,41748,0.52,Good,G,SI1,63.3,55.0,5.07,5.1,3.22,1244
38103,35468,0.31,Ideal,F,IF,61.7,56.0,4.38,4.41,2.71,901
21450,30796,0.36,Ideal,E,VS2,61.7,55.0,4.57,4.6,2.83,742
1631,22803,2.02,Ideal,H,SI2,62.1,57.0,8.13,8.09,5.04,10826
2767,40371,0.41,Premium,E,VVS1,60.0,61.0,4.86,4.78,2.89,1130
34803,24405,1.55,Ideal,E,SI1,62.3,56.0,7.43,7.37,4.61,12646
17947,15201,1.01,Premium,D,VS2,59.2,56.0,6.48,6.43,3.82,6108
15757,21278,1.16,Ideal,F,VS2,61.4,56.0,6.83,6.78,4.18,9432
25996,50679,0.7,Very Good,I,VS1,62.7,58.0,5.61,5.65,3.53,2288
11903,2707,0.39,Very Good,H,SI2,62.4,59.0,4.58,4.65,2.88,562
39278,21300,1.51,Fair,H,VS2,65.0,64.0,7.1,7.03,4.59,9452
7600,25873,2.01,Good,H,SI1,62.8,59.0,7.98,8.01,5.02,14968
38489,18504,1.02,Good,D,VS2,63.2,58.0,6.36,6.4,4.03,7539
20865,14,0.2,Premium,E,SI2,60.2,62.0,3.79,3.75,2.27,345
22037,42576,0.53,Good,E,SI1,57.8,57.0,5.33,5.29,3.07,1328
38566,19493,1.23,Premium,G,VS2,61.1,57.0,6.96,6.91,4.24,8128
13557,32417,0.41,Ideal,D,SI1,62.2,57.0,4.7,4.76,2.94,791
33094,11760,1.26,Premium,J,SI1,61.8,58.0,6.91,6.88,4.26,5080
16671,45116,0.71,Good,I,SI1,60.0,64.0,5.71,5.79,3.45,1651
33904,6085,0.9,Good,I,VVS1,62.4,61.0,6.05,6.09,3.79,3972
28628,39885,0.42,Premium,G,VVS2,60.4,59.0,4.82,4.78,2.9,1103
27531,14642,1.2,Good,D,SI1,63.5,55.0,6.7,6.78,4.28,5913
9961,53417,0.72,Premium,D,SI2,60.5,58.0,5.88,5.79,3.53,2670
30858,21213,1.21,Very Good,G,VVS2,62.9,59.0,6.68,6.74,4.22,9358
14773,31892,0.3,Ideal,G,VS1,61.7,57.0,4.32,4.3,2.66,776
25924,50001,0.76,Fair,H,SI1,65.5,59.0,5.75,5.66,3.74,2193
10210,33581,0.38,Ideal,G,VS1,61.3,55.8,4.65,4.71,2.87,832
657,1395,0.24,Ideal,G,IF,60.8,58.0,4.01,4.05,2.44,559
30617,50809,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,2307
28474,8384,0.35,Ideal,F,SI1,62.2,56.0,4.48,4.52,2.8,583
23203,44040,0.53,Very Good,H,VVS2,61.3,61.0,5.15,5.2,3.17,1548
33101,35771,0.4,Very Good,E,VS2,61.2,60.0,4.79,4.68,2.9,912
37546,20527,1.52,Ideal,G,SI2,61.3,57.0,7.39,7.36,4.52,8852
33061,15893,1.01,Very Good,G,VVS2,61.3,61.0,6.32,6.47,3.92,6354
43033,52251,0.7,Ideal,H,SI1,61.0,56.0,5.74,5.76,3.51,2487
41088,18333,1.13,Ideal,I,VVS1,61.6,57.0,6.67,6.75,4.12,7459
33711,42725,0.43,Ideal,G,IF,61.6,57.0,4.84,4.81,2.97,1341
9183,29736,0.32,Ideal,G,VVS2,62.0,54.0,4.39,4.42,2.73,708
29909,50067,0.7,Ideal,H,SI2,61.6,56.0,5.69,5.71,3.51,2202
19279,44528,0.53,Ideal,H,VS1,61.2,56.0,5.23,5.26,3.21,1601
41184,28602,0.3,Ideal,E,SI1,61.9,57.0,4.33,4.29,2.67,675
41001,46804,0.7,Premium,D,SI2,59.8,59.0,5.75,5.72,3.43,1806
14058,4164,0.9,Very Good,F,SI2,60.8,55.0,6.25,6.28,3.81,3552
2863,7361,1.0,Good,D,SI2,61.5,63.0,6.27,6.32,3.87,4218
4,24632,1.52,Very Good,G,VS1,62.1,57.0,7.27,7.32,4.53,12968
20635,19289,1.52,Premium,I,SI2,59.8,62.0,7.47,7.41,4.45,8010
144,40557,0.41,Ideal,G,VVS1,62.0,56.0,4.78,4.8,2.97,1151
17683,4554,0.81,Very Good,E,SI1,61.9,60.0,5.87,5.95,3.66,3643
32662,21605,1.52,Ideal,G,SI1,60.7,57.0,7.41,7.38,4.49,9704
38308,2994,0.9,Good,I,VS2,63.8,55.0,6.07,6.16,3.9,3303
32399,40081,0.33,Ideal,E,VVS2,61.7,57.0,4.44,4.41,2.73,1114
18046,13977,1.27,Ideal,I,SI1,62.4,56.0,6.95,6.9,4.32,5690
11247,42057,0.56,Ideal,H,SI1,62.3,53.0,5.28,5.31,3.3,1270
36091,51944,0.56,Ideal,E,VVS2,62.6,54.0,5.28,5.32,3.32,2441
39190,50245,0.7,Ideal,G,SI2,61.3,58.0,5.67,5.69,3.48,2234
11865,5464,1.0,Good,J,VS2,62.0,61.0,6.36,6.45,3.97,3835
27283,25176,1.54,Ideal,G,VS2,60.6,57.0,7.55,7.49,4.56,13761
12418,18644,1.51,Premium,E,SI2,62.0,62.0,7.16,7.09,4.42,7610
